STA,DATE,YEAR,MONTH,MONTH#,[TChl a],Perid,But fuco,Fuco,Zea,Gyr diester,Average,[TChl a].1,Perid.1,But fuco.1,Fuco.1,Zea.1,Gyr diester.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
5.0,2003-03-12,2003.0,MARCH,3.0,5.141691838876167,0.5024273941675733,0.0,1.419883836219521,0.049667759099901,0,,,,,,,,,,,
7.0,2003-03-12,2003.0,MARCH,3.0,7.956527447306988,0.31991342106696763,0.0,1.061458173975222,0.11080498172082603,0,,,,,,,,,,,
14.0,2003-03-12,2003.0,MARCH,3.0,6.998649436591322,0.14165809842099822,0.029170831444885352,1.659430142591039,0.08293851180173414,0,,,,,,,,,,,
5.0,2003-04-15,2003.0,APRIL,4.0,5.427348347919286,0.08335354137139694,0.07609911821411874,2.0748581176166025,0.04353254845012136,0,,,,,,,,,,,
7.0,2003-04-15,2003.0,APRIL,4.0,7.586451596788178,0.16568656701431028,0.0,3.058152173820105,0.039453256648297706,0,,,,,,,,,,,
14.0,2003-04-15,2003.0,APRIL,4.0,6.399584694203856,0.05126245297303593,0.05543332339181541,2.6284061667991234,0.03902659372390798,0,,,,,,,,,,,
5.0,2003-05-12,2003.0,MAY,5.0,5.706291702810386,0.09698075359214262,0.7488099481976641,2.4392850292795303,0.09721121537095691,0.03658959543669733,,,,,,,,,,,
7.0,2003-05-14,2003.0,MAY,5.0,6.638263000299991,0.24395651643368768,0.8176724375031112,2.3250030916225226,0.17992236342963885,0.028587458991022944,,,,,,,,,,,
14.0,2003-05-14,2003.0,MAY,5.0,3.010495218325656,0.04813783069227596,0.25623796758308287,1.1097388475232872,0.06626179985784893,0,,,,,,,,,,,
5.0,2003-06-20,2003.0,JUNE,6.0,25.72131392289016,0.0,5.125591775925657,10.425029136393857,0.7014873581621538,0,,,,,,,,,,,
7.0,2003-06-18,2003.0,JUNE,6.0,24.046866905257403,0.19224508467445214,0.0,7.874169538214158,0.38392031772426227,0,,,,,,,,,,,
14.0,2003-06-18,2003.0,JUNE,6.0,19.34471241694951,0.08390508991628598,0.30314748652062457,6.429144777206367,0.49104942153484876,0,,,,,,,,,,,
5.0,2003-07-17,2003.0,JULY,7.0,23.604890275664197,0.12764234397128355,0.0,3.9107748162163,2.2281129503129486,0,,,,,,,,,,,
7.0,2003-07-17,2003.0,JULY,7.0,12.457397107199027,0.07743105475638075,0.0,1.5943647326937167,2.098721069567308,0,,,,,,,,,,,
14.0,2003-07-17,2003.0,JULY,7.0,9.25054055977538,0.036914981481075734,0.0,1.180784397029939,1.5686011616822841,0,,,,,,,,,,,
5.0,2003-08-14,2003.0,AUGUST,8.0,7.240019328580643,0.1609696744078682,0.0,1.3629153846783544,0.7045576883139336,0,,,,,,,,,,,
7.0,2003-08-14,2003.0,AUGUST,8.0,9.731397240010283,0.4492464585014419,0.0648025356263517,1.7710922272034046,0.7200836040316666,0,,,,,,,,,,,
14.0,2003-08-14,2003.0,AUGUST,8.0,7.750922954047381,0.24486810498493716,0.0,1.5589303186110968,0.5566384836814541,0,,,,,,,,,,,
5.0,2003-09-24,2003.0,SEPTEMBER,9.0,5.325984379405432,0.07076672283877466,0.0,1.070424645138123,0.2630530114731139,0,,,,,,,,,,,
7.0,2003-09-22,2003.0,SEPTEMBER,9.0,16.28005866596662,0.6400552677428796,0.0425091174714548,2.0253642072984785,0.2771719625502323,0,,,,,,,,,,,
14.0,2003-09-22,2003.0,SEPTEMBER,9.0,12.118507065010169,0.47327993114083333,0.0,1.2953165644904567,0.15907149092940784,0,,,,,,,,,,,
5.0,2003-10-16,2003.0,OCTOBER,10.0,5.1002,0.43098040197329623,0.0,0.41682497158360265,0.0646665999694643,0,,,,,,,,,,,
7.0,2003-10-16,2003.0,OCTOBER,10.0,3.2086,0.23212981808065178,0.0,0.2643627385180506,0.02915463137862746,0,,,,,,,,,,,
14.0,2003-10-16,2003.0,OCTOBER,10.0,2.1723,0.1582001311367228,0.0,0.22068723733849907,0.017228432691433065,0,,,,,,,,,,,
5.0,2003-11-18,2003.0,NOVEMBER,11.0,2.3708,0.06114519328155566,0.0,0.28369180483431444,0.015812193719507043,0,,,,,,,,,,,
7.0,2003-11-17,2003.0,NOVEMBER,11.0,3.5732,0.10215653787338916,0.0,0.15915644078325575,0.016316834025480724,0,,,,,,,,,,,
14.0,2003-11-17,2003.0,NOVEMBER,11.0,1.211,0.020607427823498895,0.0,0.15177113587273633,0.015137262014766404,0,,,,,,,,,,,
5.0,2003-12-18,2003.0,DECEMBER,12.0,7.572,0.16318884324111949,0.0,2.244096692289587,0.031168839450886766,0,,,,,,,,,,,
7.0,2003-12-16,2003.0,DECEMBER,12.0,1.445,0.14400769077223163,0.0,0.19727980393471042,0.012492783887103964,0,,,,,,,,,,,
14.0,2003-12-16,2003.0,DECEMBER,12.0,1.21,0.07655171498148161,0.0,0.10857548809705277,0.017857830304729226,0,Average,[TChl a],Perid,But fuco,Fuco,Zea,Gyr diester,,,,
5.0,2004-01-13,2004.0,JANUARY,1.0,8.5737,0.02694820328106034,0.0,2.4219660466238513,0.045769118861683174,0,2004,8.94109411764706,0.49131310448072646,0.10265750118172623,1.5618255856824115,0.25987881370625576,0,,,,
7.0,,2004.0,JANUARY,1.0,,,,,,,,,,,,,,,,,
14.0,,2004.0,JANUARY,1.0,,,,,,,,,,,,,,,,,
5.0,2004-02-10,2004.0,FEBRUARY,2.0,7.1507,0.0328984023935734,0.0,1.990850915483422,0.032515221899410814,0,,,,,,,,,,,
7.0,2004-02-09,2004.0,FEBRUARY,2.0,4.0073,0.10370252087540481,0.0,0.9712968704749214,0.034474804990044634,0,,,,,,,,,,,
14.0,2004-02-09,2004.0,FEBRUARY,2.0,7.3216,0.020592488294386015,0.0,1.7856782358934884,0.028236364744651313,0,,,,,,,,,,,
5.0,2004-03-17,2004.0,MARCH,3.0,5.0832,0.029831276747966675,0.0,2.15868050300668,0.02814604044964656,0,,,,,,,,,,,
7.0,2004-03-15,2004.0,MARCH,3.0,8.2257,0.1874857369338405,0.0,2.606115055091796,0.033596063426458794,0,,,,,,,,,,,
14.0,2004-03-17,2004.0,MARCH,3.0,9.5517,0.0,0.0,4.141345268905676,0.049539471399876966,0,,,,,,,,,,,
5.0,2004-04-17,2004.0,APRIL,4.0,1.9147,0.11065685100059267,0.0,0.3470095305304071,0.03135773900479651,0,,,,,,,,,,,
7.0,2004-04-16,2004.0,APRIL,4.0,2.0545,0.1306045059398783,0.0,0.3458912719363979,0.020807551118455517,0,,,,,,,,,,,
14.0,2004-04-17,2004.0,APRIL,4.0,1.3052,0.03304542899181507,0.0,0.30505609445635995,0.02104941018506955,0,,,,,,,,,,,
5.0,2004-05-11,2004.0,MAY,5.0,5.8827,0.024402370941568288,0.21968112606794668,1.6900995027836445,0.20401613129406826,0,,,,,,,,,,,
7.0,2004-05-10,2004.0,MAY,5.0,4.5317,0.037148756642373944,0.0,0.7632886181224643,0.07447132056586528,0,,,,,,,,,,,
14.0,2004-05-10,2004.0,MAY,5.0,3.9127,0.019722886659094614,0.15013009494741217,0.8492302168715937,0.11667869779577877,0,,,,,,,,,,,
5.0,2004-06-15,2004.0,JUNE,6.0,20.198,0.04854605886253003,2.215528999315771,6.175741622121217,1.1286450230940246,0,,,,,,,,,,,
7.0,2004-06-17,2004.0,JUNE,6.0,12.2443,0.6107389042973334,0.05319713668167538,1.012879395721791,0.17697194453293308,0,,,,,,,,,,,
14.0,2004-06-17,2004.0,JUNE,6.0,14.904,0.11370167570737787,0.7491601819841605,3.967325450636673,0.48128625872051833,0,,,,,,,,,,,
5.0,2004-07-13,2004.0,JULY,7.0,19.3645,0.14457254129556907,0.0,1.7817920024558263,1.9003463699171124,0,,,,,,,,,,,
7.0,2004-07-14,2004.0,JULY,7.0,19.1395,2.574362660446013,0.0,1.7138864520593682,0.272073816609985,0,,,,,,,,,,,
14.0,2004-07-14,2004.0,JULY,7.0,9.0955,0.4965640871272508,0.0,1.217794569725491,0.39353989700111774,0,,,,,,,,,,,
5.0,2004-08-18,2004.0,AUGUST,8.0,21.0664,0.2526929880947203,0.0,5.209546494124378,1.6050875586926512,0,,,,,,,,,,,
