STA,DATE,YEAR,MONTH,MONTH#,[TChl a],Perid,But fuco,Fuco,Zea,Gyr diester,Average,[TChl a].1,Perid.1,But fuco.1,Fuco.1,Zea.1,Gyr diester.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
6.0,2001-04-19,2001.0,APRIL,4.0,4.814884497431553,0.03350787833333333,0.0,1.8293932446666668,0.032302714333333336,no data,,,,,,,,,,,
8.0,2001-04-17,2001.0,APRIL,4.0,0.6057131377152963,0.0,0.0,0.10904752850000002,0.0,no data,,,,,,,,,,,
15.0,2001-04-16,2001.0,APRIL,4.0,3.859447166535396,0.040014568833333326,0.024801679666666666,2.0028922016666666,0.04968858883333334,no data,,,,,,,,,,,
6.0,2001-05-15,2001.0,MAY,5.0,6.205030488723108,0.18255582316666666,1.0673403505,2.432378433666667,0.09339454899999998,no data,,,,,,,,,,,
8.0,2001-05-14,2001.0,MAY,5.0,0.8619797018422475,0.019473211,0.018322350666666664,0.14531766033333335,0.023162086333333335,no data,,,,,,,,,,,
15.0,2001-05-15,2001.0,MAY,5.0,3.5794526957542616,0.14204885216666666,0.6791428316666667,1.2700344473333331,0.0902102365,no data,,,,,,,,,,,
6.0,2001-06-13,2001.0,JUNE,6.0,8.403669854066665,0.08545352883333333,2.098267366833333,2.8457924576666667,0.34684129299999994,no data,,,,,,,,,,,
8.0,2001-06-12,2001.0,JUNE,6.0,1.188037214238655,0.017660223333333332,0.0,0.07163534233333332,0.0,no data,,,,,,,,,,,
15.0,2001-06-13,2001.0,JUNE,6.0,8.475532199699812,0.06983766033333333,2.162114326333333,2.539386010333333,0.6716582558333333,no data,,,,,,,,,,,
6.0,2001-07-20,2001.0,JULY,7.0,7.68104942339986,0.14524228516666668,0.0392134325,1.0852984053333332,0.8069927426666668,no data,,,,,,,,,,,
8.0,2001-07-18,2001.0,JULY,7.0,1.056901683484171,0.049993234500000004,0.0,0.14662430299999998,0.012997760833333333,no data,,,,,,,,,,,
15.0,2001-07-20,2001.0,JULY,7.0,2.432172125296597,0.08070101450000002,0.019855643,0.386620511,0.5403279830000001,no data,,,,,,,,,,,
6.0,2001-08-15,2001.0,AUGUST,8.0,2.9668356791150874,0.0,0.0,0.4979255205,0.7096564603333333,no data,,,,,,,,,,,
8.0,2001-08-14,2001.0,AUGUST,8.0,0.7593994181985704,0.027964501333333332,0.0,0.07244832483333333,0.0,no data,,,,,,,,,,,
15.0,2001-08-15,2001.0,AUGUST,8.0,5.586237293001045,0.0,0.0,1.5699339945,0.26576455583333325,no data,,,,,,,,,,,
6.0,2001-09-18,2001.0,SEPTEMBER,9.0,6.347383595874634,0.0,0.0,1.6761167424999999,0.17096649816666665,no data,,,,,,,,,,,
8.0,2001-09-11,2001.0,SEPTEMBER,9.0,3.141279866302081,0.03651586116666666,0.0,0.20849442033333332,0.04026239483333334,no data,,,,,,,,,,,
15.0,2001-09-11,2001.0,SEPTEMBER,9.0,3.0149514231719947,0.02957694283333333,0.025951386833333333,0.523063191,0.14796187149999998,no data,,,,,,,,,,,
6.0,2001-10-16,2001.0,OCTOBER,10.0,1.0548604323549744,0.010504989314444536,0.0,0.09314262967329866,0.010048022541589258, no data,,,,,,,,,,,
8.0,2001-10-18,2001.0,OCTOBER,10.0,0.3484341457077177,0.0,0.0,0.05376944536071014,0.0, no data,,,,,,,,,,,
15.0,2001-10-16,2001.0,OCTOBER,10.0,0.6547159651587471,0.0,0.0,0.06547443995181684,0.007345836983445772, no data,,,,,,,,,,,
6.0,2001-11-06,2001.0,NOVEMBER,11.0,1.5054241934185941,0.009572506615298806,0.009068788346146436,0.4102628277683075,0.029287663637416507, no data,,,,,,,,,,,
8.0,2001-11-07,2001.0,NOVEMBER,11.0,0.398297267071351,0.0,0.0,0.06379660884817531,0.0, no data,,,,,,,,,,,
15.0,2001-11-06,2001.0,NOVEMBER,11.0,1.0344293256584844,0.0,0.0,0.2607797790896274,0.014687816461760818, no data,,,,,,,,,,,
6.0,2001-12-04,2001.0,DECEMBER,12.0,1.5010388464070443,0.0,0.0,0.4045568229436971,0.008484037194683438, no data,,,,,,,,,,,
8.0,2001-12-05,2001.0,DECEMBER,12.0,1.276047553811683,0.013619190353603674,0.0,0.2595618376172173,0.0, no data,,,,,,,,,,,
15.0,2001-12-04,2001.0,DECEMBER,12.0,2.23572229429108,,,,,,,,,,,,,,,,
6.0,2002-01-15,2002.0,JANUARY,1.0,4.978475104734147,0.08839492672544626,0.016105364624729387,1.4927060997083461,0.01832988954156882, no data,Average,[TChl a],Perid,But fuco,Fuco,Zea,Gyr diester,,,,
8.0,2002-01-16,2002.0,JANUARY,1.0,3.5602663218995922,0.06315716377939022,0.0,0.9908705890371189,0.009862313893112823, no data,2002,3.9501315976054476,0.07728649954768133,0.1243624528457345,0.7065827858551097,0.0556681772065558,,,,,
15.0,2002-01-15,2002.0,JANUARY,1.0,2.5369912431490143,0.15538824487587197,0.0,0.5647811982948948,0.016652760407531438, no data,,,,,,,,,,,
6.0,2002-02-19,2002.0,FEBRUARY,2.0,1.605394371454527,0.08331554983561537,0.0300298051739065,0.43707810302178207,0.06383588594227786, no data,,,,,,,,,,,
8.0,2002-02-14,2002.0,FEBRUARY,2.0,1.4736650359067733,0.049293370590404596,0.0,0.2900096226191554,0.010785420954684875, no data,,,,,,,,,,,
15.0,2002-02-19,2002.0,FEBRUARY,2.0,1.5899224695832257,0.05188332314734174,0.028082540103980733,0.5225671667415979,0.052213186606694606, no data,,,,,,,,,,,
6.0,2002-03-19,2002.0,MARCH,3.0,4.111280508638083,0.019948755515504752,0.1099805933557673,1.241099617725684,0.02804317589741493, no data,,,,,,,,,,,
8.0,2002-03-21,2002.0,MARCH,3.0,0.8754432685586195,0.02172541814247221,0.0,0.15272473933159567,0.010726004187655427, no data,,,,,,,,,,,
15.0,2002-03-21,2002.0,MARCH,3.0,4.149364298865351,0.09814844573237172,0.058204975849879236,1.341724299687241,0.01987527049067493, no data,,,,,,,,,,,
6.0,2002-04-16,2002.0,APRIL,4.0,0.9928164013530845,0.12241887884382784,0.0,0.13676541682642598,0.019488125954656862, no data,,,,,,,,,,,
8.0,2002-04-17,2002.0,APRIL,4.0,1.0573415593632474,0.0,0.0,0.09070854640151328,0.0, no data,,,,,,,,,,,
15.0,2002-04-16,2002.0,APRIL,4.0,0.7634653749535835,0.03719364873633036,0.0,0.08264957004378343,0.025214778322776583, no data,,,,,,,,,,,
6.0,2002-05-16,2002.0,MAY,5.0,9.042088474546793,,0.5943311880540522,,, no data,,,,,,,,,,,
8.0,2002-05-16,2002.0,MAY,5.0,1.841070354006591,,0.022472994265484963,,, no data,,,,,,,,,,,
15.0,2002-05-16,2002.0,MAY,5.0,4.123519273170168,,0.4714938168563067,,, no data,,,,,,,,,,,
6.0,2002-06-12,2002.0,JUNE,6.0,5.824503101543855,,1.327009221757871,,, no data,,,,,,,,,,,
8.0,2002-06-13,2002.0,JUNE,6.0,3.016400574307751,,0.030306591174791588,,, no data,,,,,,,,,,,
15.0,2002-06-12,2002.0,JUNE,6.0,7.025314295651999,,1.654473049390786,,, no data,,,,,,,,,,,
6.0,2002-07-17,2002.0,JULY,7.0,7.415446551339651,,0.0,,, no data,,,,,,,,,,,
8.0,2002-07-16,2002.0,JULY,7.0,4.236042307520149,,0.0,,, no data,,,,,,,,,,,
15.0,2002-07-17,2002.0,JULY,7.0,4.989614026242152,,0.0,,, no data,,,,,,,,,,,
6.0,2002-08-14,2002.0,AUGUST,8.0,10.70892414770439,,0.09580261082720573,,, no data,,,,,,,,,,,
8.0,2002-08-13,2002.0,AUGUST,8.0,2.3487286694991387,,0.0,,, no data,,,,,,,,,,,
15.0,2002-08-14,2002.0,AUGUST,8.0,5.719556696269731,,0.038755551011680406,,, no data,,,,,,,,,,,
6.0,2002-09-18,2002.0,SEPTEMBER,9.0,5.21430086821601,,0.0,,, no data,,,,,,,,,,,
8.0,2002-09-19,2002.0,SEPTEMBER,9.0,3.011770944896718,,0.0,,, no data,,,,,,,,,,,
15.0,2002-09-18,2002.0,SEPTEMBER,9.0,5.9564108169403305,,0.0,,, no data,,,,,,,,,,,
6.0,2002-10-15,2002.0,OCTOBER,10.0,3.4876385864598265,0.09741977296290488,0.0,0.6877673631034543,0.042561841620149324,0,,,,,,,,,,,
8.0,2002-10-17,2002.0,OCTOBER,10.0,4.8207283497322235,0.03462368377248079,0.0,1.263136296996151,0.06548802281080635,0,,,,,,,,,,,
15.0,2002-10-17,2002.0,OCTOBER,10.0,6.066144719455374,0.052998688696699985,0.0,1.33928890075524,0.6744714015139149,0,,,,,,,,,,,
6.0,2002-11-15,2002.0,NOVEMBER,11.0,2.417083516150097,0.06074212490072673,0.0,0.5335148582997735,0.012713746715556402,0,,,,,,,,,,,
8.0,2002-11-14,2002.0,NOVEMBER,11.0,1.7779877071740167,0.024371890600194453,0.0,0.4143119427164417,0.006180284768637741,0,,,,,,,,,,,
15.0,2002-11-14,2002.0,NOVEMBER,11.0,3.5337504144745715,0.033737181163482066,0.0,1.0558907804703421,0.0296247096336721,0,,,,,,,,,,,
6.0,2002-12-19,2002.0,DECEMBER,12.0,4.7745902695010765,0.13664678478344155,0.0,0.5118458695555405,0.016358295915753315,0,,,,,,,,,,,
8.0,2002-12-18,2002.0,DECEMBER,12.0,2.646531702604749,0.22001320305370364,0.0,0.5436562637064793,0.014026161164302744,0,,,,,,,,,,,
15.0,2002-12-18,2002.0,DECEMBER,12.0,4.512165187929427,0.17159543464309648,0.0,1.1451412579147424,0.032580444995829766,0,,,,,,,,,,,
6.0,2003-01-14,2003.0,JANUARY,1.0,5.153870776186619,0.2029944548773355,0.0,1.623186559003501,0.048542039681697874,0,Average,[TChl a],Perid,But fuco,Fuco,Zea,Gyr diester,,,,
8.0,2003-01-15,2003.0,JANUARY,1.0,2.1530136083186076,0.07870116603084885,0.0,0.4981778698046863,0.04389313399781947,0,2003,6.9859231142419125,0.09284331021730229,0.260493421819127,2.0118967726301493,0.33721065903897635,0,,,,
15.0,2003-01-15,2003.0,JANUARY,1.0,4.763694344450215,0.22988214091569165,0.011168898372871447,1.563570716039016,0.06103252791812548,0,,,,,,,,,,,
6.0,2003-02-13,2003.0,FEBRUARY,2.0,3.694461593568359,0.149698738458876,0.0,1.158728099220039,0.036183429835177874,0,,,,,,,,,,,
8.0,2003-02-11,2003.0,FEBRUARY,2.0,3.34258275977014,0.2876492808751668,0.0,0.951975814278893,0.02866108358178557,0,,,,,,,,,,,
15.0,2003-02-11,2003.0,FEBRUARY,2.0,2.794143254162013,0.0,0.0,1.128118667652721,0.03989864843164383,0,,,,,,,,,,,
6.0,2003-03-12,2003.0,MARCH,3.0,3.393883834598613,0.09038681936132888,0.0,1.1323586908227299,0.045305957620170256,0,,,,,,,,,,,
8.0,2003-03-11,2003.0,MARCH,3.0,3.998385502802964,0.12176185383292011,0.0,1.2242504525806115,0.037979964325939905,0,,,,,,,,,,,
15.0,2003-03-12,2003.0,MARCH,3.0,3.24211678646076,0.18731189332038212,0.0,0.9997120740152177,0.048979947772029526,0,,,,,,,,,,,
6.0,2003-04-15,2003.0,APRIL,4.0,3.1432069936804568,0.0,0.034671125688650974,1.2303122437755196,0.028337486076726016,0,,,,,,,,,,,
8.0,2003-04-16,2003.0,APRIL,4.0,9.90807917068665,0.0,0.0,4.376945245376986,0.04022290979004646,0,,,,,,,,,,,
15.0,2003-04-15,2003.0,APRIL,4.0,4.165105761861533,0.0,0.050422568150336355,1.7053956448481182,0.03657087793532861,0,,,,,,,,,,,
6.0,2003-05-20,2003.0,MAY,5.0,5.458674006388909,0.13418926056698605,0.6914084034363813,2.650492728534642,0.07892776931077786,0,,,,,,,,,,,
8.0,2003-05-15,2003.0,MAY,5.0,3.045277818503201,0.03822523422111491,0.07141432593290492,0.6202415914599638,0.023009101580477614,0,,,,,,,,,,,
15.0,2003-05-20,2003.0,MAY,5.0,9.457594240755384,0.14344485646468436,1.2883052112802944,4.4829972160990765,0.27278909410962393,0,,,,,,,,,,,
6.0,2003-06-20,2003.0,JUNE,6.0,15.83271265953491,0.10998071171719419,4.247613860084355,8.687702055039457,0.28148091836680644,0,,,,,,,,,,,
8.0,2003-06-18,2003.0,JUNE,6.0,15.11485757263953,0.07532179958870507,1.624242679869309,5.8303912362610735,0.24028128321068007,0,,,,,,,,,,,
15.0,2003-06-18,2003.0,JUNE,6.0,11.282353868849933,0.07943443534621158,1.3585161126734686,4.549795495860446,0.4774195051049484,0,,,,,,,,,,,
6.0,2003-07-17,2003.0,JULY,7.0,15.953109210142616,0.055777137346694705,0.0,2.225299762314044,1.925860951043275,0,,,,,,,,,,,
8.0,2003-07-16,2003.0,JULY,7.0,7.943393167897678,0.02056520280126017,0.0,0.7886423976978285,0.5382302902713084,0,,,,,,,,,,,
15.0,2003-07-17,2003.0,JULY,7.0,12.777910973708968,0.04420522750840352,0.0,1.1371478490698572,1.771749255968687,0,,,,,,,,,,,
6.0,2003-08-14,2003.0,AUGUST,8.0,14.195668450441072,0.12057870768559623,0.0,1.3584058105362848,2.2244142603157493,0,,,,,,,,,,,
8.0,2003-08-13,2003.0,AUGUST,8.0,4.711643929715922,0.0364048747133508,0.0,1.1788650425031488,0.03766203457047123,0,,,,,,,,,,,
15.0,2003-08-14,2003.0,AUGUST,8.0,5.978812453166458,0.015069663284827702,0.0,0.4702461761014172,1.4398977099188743,0,,,,,,,,,,,
6.0,2003-09-24,2003.0,SEPTEMBER,9.0,10.450080753489985,0.05766878208106116,0.0,2.691548172054713,0.8464211258433064,0,,,,,,,,,,,
8.0,2003-09-22,2003.0,SEPTEMBER,9.0,15.420783565527255,0.13589314955345033,0.0,3.341131053399354,0.4109043962006796,0,,,,,,,,,,,
15.0,2003-09-22,2003.0,SEPTEMBER,9.0,11.004315055400102,0.06555114937935336,0.0,3.128135425728776,0.6257249848604305,0,,,,,,,,,,,
6.0,2003-10-16,2003.0,OCTOBER,10.0,6.7571,0.1507423255906569,0.0,2.135828242639773,0.040424420374513576,0,,,,,,,,,,,
8.0,2003-10-16,2003.0,OCTOBER,10.0,5.6172,0.03402975814350877,0.0,1.6292816820469056,0.03916164285107122,0,,,,,,,,,,,
15.0,2003-10-16,2003.0,OCTOBER,10.0,6.9025,0.023633298848406762,0.0,2.233148710705652,0.1477211860782755,0,,,,,,,,,,,
6.0,2003-11-18,2003.0,NOVEMBER,11.0,2.3604,0.09658969900196496,0.0,0.3909292536432091,0.030627846273024714,0,,,,,,,,,,,
8.0,2003-11-17,2003.0,NOVEMBER,11.0,2.4371,0.034289268419596806,0.0,0.6544598693680159,0.018901305820154982,0,,,,,,,,,,,
15.0,2003-11-17,2003.0,NOVEMBER,11.0,2.0104,0.04526852450497274,0.0,0.37187444202893233,0.02185251143874079,0,,,,,,,,,,,
6.0,2003-12-18,2003.0,DECEMBER,12.0,7.0892,0.11659065356612389,0.0,2.0144463785441604,0.07147734769398882,0,,,,,,,,,,,
8.0,2003-12-16,2003.0,DECEMBER,12.0,4.7662,0.20351935691929296,0.0,1.0849965308291862,0.038001821290813725,0,,,,,,,,,,,
15.0,2003-12-16,2003.0,DECEMBER,12.0,5.1734,0.15699974289691448,0.0,1.1795446148014337,0.04103495593997836,0,,,,,,,,,,,
6.0,2004-01-13,2004.0,JANUARY,1.0,4.9983,0.023705288729781778,0.0,1.9247098266209064,0.028103955243482588,0,Average,[TChl a],Perid,But fuco,Fuco,Zea,Gyr diester,,,,
8.0,,2004.0,JANUARY,1.0,,,,,,,2004,4.739194117647059,0.047863424025017545,0.07537515496304407,1.2530305126592782,0.1703514277295586,0,,,,
15.0,,2004.0,JANUARY,1.0,,,,,,,,,,,,,,,,,
6.0,2004-02-10,2004.0,FEBRUARY,2.0,5.3985,0.02556250511235775,0.0,1.8227440805126356,0.04108027356702579,0,,,,,,,,,,,
8.0,2004-02-09,2004.0,FEBRUARY,2.0,9.5776,0.04883350837851463,0.0,2.821836789394514,0.05384080929680271,0,,,,,,,,,,,
15.0,2004-02-09,2004.0,FEBRUARY,2.0,7.0207,0.05129571512182679,0.0,2.115409341733326,0.048034347387898114,0,,,,,,,,,,,
6.0,2004-03-17,2004.0,MARCH,3.0,8.1742,0.03635083899402954,0.0,3.6224635193110415,0.04375554098783621,0,,,,,,,,,,,
8.0,2004-03-15,2004.0,MARCH,3.0,6.0447,0.047048889605369466,0.0,2.5215772576040103,0.030852133818707148,0,,,,,,,,,,,
15.0,2004-03-17,2004.0,MARCH,3.0,3.8526,0.04548313102861282,0.0,1.2473748946072514,0.041912317736254485,0,,,,,,,,,,,
6.0,2004-04-17,2004.0,APRIL,4.0,4.3901,0.04832454614319473,0.0,1.9586465823040173,0.05312329356013601,0,,,,,,,,,,,
8.0,2004-04-16,2004.0,APRIL,4.0,1.3182,0.041365764345315005,0.0,0.2792379700397248,0.057468091585649445,0,,,,,,,,,,,
15.0,2004-04-17,2004.0,APRIL,4.0,3.8311,0.05074889745036083,0.028756492701264073,1.761347777631678,0.0459638474636362,0,,,,,,,,,,,
6.0,2004-05-11,2004.0,MAY,5.0,2.606,0.06218567160784914,0.23505349734292985,0.8623961726957475,0.1896166146680629,0,,,,,,,,,,,
8.0,2004-05-10,2004.0,MAY,5.0,2.4889,0.0287435873084817,0.021339810146295574,0.4829875467579165,0.03877522202760879,0,,,,,,,,,,,
15.0,2004-05-11,2004.0,MAY,5.0,2.1603,0.036061987258029594,0.22328287278196732,0.5879232740357483,0.13654257517253945,0,,,,,,,,,,,
6.0,2004-06-15,2004.0,JUNE,6.0,13.8576,0.08930798654288086,1.7129619032390335,4.0922159605172705,0.7739994375192998,0,,,,,,,,,,,
8.0,2004-06-22,2004.0,JUNE,6.0,2.9472,0.02789325430530918,0.0,0.9235934696548237,0.021540694739961057,0,,,,,,,,,,,
15.0,2004-06-17,2004.0,JUNE,6.0,4.3376,0.03298158787218478,0.11523522764287641,0.620559475438891,0.41455044398767116,0,,,,,,,,,,,
6.0,2004-07-13,2004.0,JULY,7.0,11.0219,0.0952685482122664,0.0,0.9391699618216972,1.383534482477788,0,,,,,,,,,,,
8.0,2004-07-14,2004.0,JULY,7.0,2.2934,0.03751634811658541,0.0,0.5209663676306957,0.02447255270333987,0,,,,,,,,,,,
15.0,2004-07-14,2004.0,JULY,7.0,4.0551,0.09196647397239394,0.0,0.23188662547043823,0.5985414852595767,0,,,,,,,,,,,
6.0,2004-08-18,2004.0,AUGUST,8.0,15.4126,,,,,,,,,,,,,,,,
8.0,2004-08-19,2004.0,AUGUST,8.0,3.709,,,,,,,,,,,,,,,,
15.0,2004-08-19,2004.0,AUGUST,8.0,3.0561,,,,,,,,,,,,,,,,
6.0,2004-09-14,2004.0,SEPTEMBER,9.0,9.4574,0.037531441586562596,0.0,2.614245473310947,0.5226410662042393,0,,,,,,,,,,,
